Date,Open,High,Low,Close
08-04-2016,1233,1236.85,1213.5,1216.03
11-04-2016,1216.5,1258.5,1206.5,1253.32
12-04-2016,1249,1262.5,1244.05,1259.07
13-04-2016,1265,1272.5,1256.25,1263.1
18-04-2016,1226.5,1276.75,1220,1259.88
20-04-2016,1267.45,1267.45,1220,1225.18
21-04-2016,1225.5,1233.7,1206.1,1212.2
22-04-2016,1209.5,1217.7,1202.1,1208.53
25-04-2016,1201.15,1228.53,1201.15,1225.63
26-04-2016,1224.5,1246.75,1221,1244.9
27-04-2016,1240,1257.3,1237.95,1255.55
28-04-2016,1250.65,1270,1249.05,1263.88
29-04-2016,1258.5,1271,1255,1267.75
02-05-2016,1264.5,1265,1250,1263.35
03-05-2016,1262.5,1265,1236,1239.05
04-05-2016,1236.95,1247.03,1228.5,1239
05-05-2016,1239,1244.97,1231.78,1235.15
06-05-2016,1232.5,1242.15,1215.5,1236.7
09-05-2016,1236.7,1259,1228.2,1256.28
10-05-2016,1257.5,1266.97,1248,1261.45
11-05-2016,1250,1262.8,1245,1259.15
12-05-2016,1260.28,1284.95,1260.28,1283.1
13-05-2016,1282.5,1283,1255.07,1261.7
16-05-2016,1269,1282.4,1261.25,1275.57
17-05-2016,1282.1,1295.63,1276,1285.1
18-05-2016,1282.93,1282.93,1263.03,1275.55
19-05-2016,1277.5,1280,1263.05,1278.47
20-05-2016,1271.15,1282.9,1261.4,1264.65
23-05-2016,1272,1272.95,1240.1,1245.72
24-05-2016,1242,1244.13,1229.8,1233.85
25-05-2016,1240.5,1266.47,1240.5,1263.22
26-05-2016,1265,1282.45,1252.55,1274.35
27-05-2016,1276.57,1289.93,1275.3,1286.32
30-05-2016,1291.5,1320.97,1291,1318.2
31-05-2016,1320,1323.5,1281,1284.7
01-06-2016,1285.6,1322.5,1285.5,1316.78
02-06-2016,1300,1327.15,1300,1325.07
03-06-2016,1325.7,1329,1310.25,1314.78
06-06-2016,1310.25,1319.5,1301.6,1306.25
07-06-2016,1307,1319.5,1306.5,1315.57
08-06-2016,1308.63,1314.28,1302.75,1306.55
09-06-2016,1311.2,1311.2,1277.6,1288.63
10-06-2016,1283,1301.63,1276.6,1277.88
13-06-2016,1270,1276.68,1259,1273.5
14-06-2016,1279.47,1279.47,1259.13,1267.43
15-06-2016,1265,1282.45,1261,1278.43
16-06-2016,1272.78,1282.35,1258.22,1279.15
17-06-2016,1279.5,1305,1279.5,1301.3
20-06-2016,1301.3,1334,1295.9,1329.65
21-06-2016,1331.75,1332.5,1320.7,1325.6
22-06-2016,1325,1338.85,1315.88,1333.82
23-06-2016,1327.5,1329.75,1312.65,1322.68
24-06-2016,1282.57,1296.6,1257.07,1286.97
27-06-2016,1273.5,1273.5,1241.32,1247.93
28-06-2016,1247.93,1251.45,1229.2,1231.97
29-06-2016,1237.5,1256.25,1232.65,1251.45
30-06-2016,1261,1281.45,1250.18,1276.55
01-07-2016,1281,1282.3,1247.18,1250.43
04-07-2016,1258,1262.93,1241,1247.1
05-07-2016,1247.1,1248.53,1238.57,1242.65
07-07-2016,1243.85,1245.93,1212.5,1214.9
08-07-2016,1217.5,1221.03,1201.75,1213.3
11-07-2016,1215,1235.9,1213.5,1232.07
12-07-2016,1235.85,1237.5,1217.93,1232.47
13-07-2016,1239,1249.63,1225.63,1246.55
14-07-2016,1243,1264.5,1235.5,1260.95
15-07-2016,1258.5,1263.9,1213.28,1222.68
18-07-2016,1223.5,1234.5,1215.3,1216.72
19-07-2016,1213.75,1236.4,1213.75,1233.1
20-07-2016,1225,1251.25,1224.07,1247.47
21-07-2016,1244.75,1259.75,1232.22,1253.03
22-07-2016,1249.45,1262,1246,1257.55
25-07-2016,1256,1281.6,1252.9,1279.47
26-07-2016,1279.47,1284,1266.5,1276.3
27-07-2016,1277.5,1290.2,1272.5,1288.78
28-07-2016,1290.25,1314.78,1288.53,1309.63
29-07-2016,1307,1317.45,1299.5,1309.65
01-08-2016,1316,1362.5,1316,1354.13
02-08-2016,1351.45,1357.85,1344.9,1349.6
03-08-2016,1343,1349.5,1324.53,1328.15
04-08-2016,1335,1341.47,1318.13,1326
05-08-2016,1336.95,1342.15,1316,1324.55
08-08-2016,1320,1334,1314.53,1324.75
09-08-2016,1329,1329.9,1289.43,1325.1
10-08-2016,1325.5,1341,1324,1337.7
11-08-2016,1332.78,1357.5,1332.78,1354.95
12-08-2016,1352.5,1372.4,1351.03,1369.22
16-08-2016,1369,1370,1336.93,1345.85
17-08-2016,1349.5,1349.5,1309,1312.28
18-08-2016,1317.5,1328.78,1315.05,1319.28
19-08-2016,1320,1323.22,1300,1301.75
22-08-2016,1294,1297.22,1268.15,1274.35
23-08-2016,1272.47,1302.47,1270.1,1300.53
24-08-2016,1294.9,1301,1284.53,1286.03
25-08-2016,1290,1294.85,1263,1275.53
26-08-2016,1279.9,1286.28,1258.6,1262.47
29-08-2016,1267.47,1267.47,1233.38,1250.28
30-08-2016,1255,1274.9,1250.63,1272.07
31-08-2016,1275,1275,1250.43,1255.65
01-09-2016,1262.45,1267.47,1243.53,1253.75
02-09-2016,1256,1259.7,1248.03,1257.4
06-09-2016,1259.95,1260.07,1240,1242.03
07-09-2016,1249.85,1249.85,1211.5,1220.28
08-09-2016,1180,1180,1142.38,1161.05
09-09-2016,1164.85,1183.32,1160.03,1176.22
12-09-2016,1168.5,1181.97,1162,1179.53
14-09-2016,1181,1188.8,1155,1164.22
15-09-2016,1169.97,1171.05,1158.38,1163.47
16-09-2016,1168.35,1188,1160,1180.85
19-09-2016,1182.5,1213.5,1175,1205.72
20-09-2016,1205.5,1208.45,1192.7,1203.25
21-09-2016,1203.85,1212,1200.35,1206.7
22-09-2016,1212.63,1214,1185.55,1189
23-09-2016,1191,1201.93,1185.57,1199.05
26-09-2016,1200.55,1209.55,1197.5,1200.55
27-09-2016,1200.55,1224,1200.55,1218.05
28-09-2016,1215.5,1218.75,1207.6,1211.53
29-09-2016,1217.5,1228.25,1209.8,1218.9
30-09-2016,1218.53,1224.9,1211.55,1215.4
03-10-2016,1225,1228.82,1200.55,1205.85
04-10-2016,1210,1212.53,1199,1202.57
05-10-2016,1204,1207.7,1188.05,1193.18
06-10-2016,1197.5,1201.2,1186.38,1194.38
07-10-2016,1194,1194,1179.1,1183.9
10-10-2016,1184.95,1193.45,1177.53,1190.15
13-10-2016,1181.65,1184.95,1160.45,1164.45
14-10-2016,1157.5,1193.5,1145.5,1183.1
17-10-2016,1184.45,1187.9,1172.2,1181.22
18-10-2016,1188,1207.85,1177.4,1200.1
19-10-2016,1200.5,1205,1185.15,1197.55
20-10-2016,1198.45,1204.68,1193,1200.57
21-10-2016,1200,1215.95,1199.13,1214.32
24-10-2016,1214.1,1217.45,1201.28,1213.85
25-10-2016,1202.5,1207.3,1190.5,1199.22
26-10-2016,1199.3,1201.38,1186.25,1198.13
27-10-2016,1189.85,1214.75,1182.75,1209.05
28-10-2016,1205,1207.55,1194,1199.35
01-11-2016,1199.85,1199.85,1167.07,1175
02-11-2016,1170.5,1172,1147.5,1152.03
03-11-2016,1147,1167.5,1142.25,1159.72
04-11-2016,1160,1168.07,1147,1165.28
07-11-2016,1168.95,1172.45,1130.03,1138.53
08-11-2016,1140.22,1153.5,1130,1141.6
09-11-2016,1090,1137.5,1071.43,1084.93
10-11-2016,1102.4,1108.75,1070.4,1077.72
11-11-2016,1073.53,1073.53,1043.1,1050.57
15-11-2016,1058.45,1078.78,1025.95,1060.65
16-11-2016,1072.55,1104.45,1069,1094.8
17-11-2016,1092.5,1104.3,1065.07,1068.6
18-11-2016,1071,1075,1052.1,1062.55
21-11-2016,1063.1,1070,1052.5,1066.45
22-11-2016,1066,1088.72,1061.03,1067.5
23-11-2016,1074.5,1081.47,1063.6,1078.18
24-11-2016,1077.45,1103.8,1068.5,1094.22
25-11-2016,1106,1153.63,1096.1,1150.18
28-11-2016,1147,1159.72,1125.95,1141.3
29-11-2016,1137.5,1146,1126.28,1129.93
30-11-2016,1132.5,1147.38,1121.15,1138.03
01-12-2016,1138.5,1145,1127.03,1131.72
02-12-2016,1129,1135.4,1102.6,1110.93
05-12-2016,1114.5,1118.93,1085,1093
06-12-2016,1095,1101.97,1084.95,1091.18
07-12-2016,1091.1,1092.22,1072.82,1077.28
08-12-2016,1080.25,1099.5,1080,1097.88
09-12-2016,1102.5,1109.95,1086.65,1097.63
12-12-2016,1097.4,1108.8,1081.5,1104.1
13-12-2016,1109,1109,1091.5,1100.15
14-12-2016,1107,1112.35,1094.5,1103.8
15-12-2016,1101,1136.05,1101,1129.65
16-12-2016,1138.5,1145,1126,1141.32
19-12-2016,1140,1148.85,1130.65,1144.45
20-12-2016,1146,1172.5,1143.53,1169.65
21-12-2016,1171.9,1171.9,1152.8,1156.8
22-12-2016,1153,1162.5,1143.1,1153.85
23-12-2016,1150,1158.88,1139.4,1144.05
26-12-2016,1133,1150.8,1133,1146.55
27-12-2016,1140.75,1165,1140.75,1161.7
28-12-2016,1163.35,1174.95,1151.57,1156.7
29-12-2016,1151.5,1179.95,1151.5,1175.85
30-12-2016,1177.45,1189.3,1172.82,1182.78
02-01-2017,1183.3,1187.55,1176.2,1180.68
03-01-2017,1180.63,1185.85,1171.65,1184.13
04-01-2017,1184.85,1194.43,1179.15,1189.75
05-01-2017,1192,1194.97,1160.2,1167.2
06-01-2017,1160.5,1164.68,1128.55,1140.7
09-01-2017,1137.5,1155.65,1128.5,1151.85
10-01-2017,1152,1164.9,1145.75,1157.68
11-01-2017,1157.5,1164.8,1140.1,1162.2
12-01-2017,1162.2,1180,1152,1172.18
13-01-2017,1174,1178.97,1118.93,1124.65
16-01-2017,1125,1136.95,1114,1129.28
17-01-2017,1127.45,1143.9,1126.4,1139.38
18-01-2017,1139,1149,1132.72,1147.55
19-01-2017,1147.5,1147.57,1141.47,1145.5
20-01-2017,1143.5,1150,1132.5,1142.68
23-01-2017,1132.5,1156.75,1129.9,1153.35
24-01-2017,1152,1161.5,1145,1159.18
25-01-2017,1161.3,1180,1159.03,1176.5
27-01-2017,1172.53,1189.38,1172.53,1178.9
30-01-2017,1170.5,1175.97,1159.07,1166.45
31-01-2017,1160,1166.03,1100.03,1114.9
01-02-2017,1110,1119.97,1077.78,1083.95
02-02-2017,1085.03,1109.5,1076.5,1103.82
03-02-2017,1104.85,1121.5,1095.5,1116.28
06-02-2017,1129,1129.25,1107.47,1120.38
07-02-2017,1122,1126.3,1113,1122.3
08-02-2017,1122.45,1141.3,1122.03,1135.47
09-02-2017,1137.5,1164,1135.1,1158.65
10-02-2017,1155.5,1212.22,1155.5,1198.97
13-02-2017,1198,1214.5,1191.18,1207.13
14-02-2017,1209.82,1209.82,1199,1203.13
15-02-2017,1198.5,1214,1187.55,1206.85
16-02-2017,1230,1239,1217.8,1223.88
17-02-2017,1236,1237.8,1201,1203.95
20-02-2017,1212.5,1277.5,1204.05,1251.1
21-02-2017,1257,1262.95,1227.57,1232.68
22-02-2017,1232.95,1235,1200.07,1205.75
23-02-2017,1207.5,1246.63,1207.5,1240.9
27-02-2017,1239.55,1251,1235.03,1244.93
28-02-2017,1244.75,1245,1225,1233.13
01-03-2017,1239.95,1250.95,1235,1239.78
02-03-2017,1243.35,1255,1235.03,1250.72
03-03-2017,1246,1249.85,1237.7,1247.03
06-03-2017,1240,1242,1227.28,1236.25
07-03-2017,1241.45,1252.5,1237.53,1249.9
08-03-2017,1251,1260,1246.1,1256.1
09-03-2017,1257.07,1262,1252.03,1259.88
10-03-2017,1259.8,1274.78,1256.97,1271.13
14-03-2017,1278.4,1293.57,1275.53,1283.75
15-03-2017,1286,1286.07,1246.93,1249.15
16-03-2017,1253,1263.5,1253,1260.45
17-03-2017,1273,1273,1254.88,1262.88
20-03-2017,1262.97,1262.97,1233,1240
21-03-2017,1241,1246,1232.5,1243.35
22-03-2017,1240.07,1248,1234.97,1239.47
23-03-2017,1241,1242.53,1223.6,1230.18
24-03-2017,1234.9,1234.9,1211.65,1213.6
27-03-2017,1213.47,1220,1203,1206.03
28-03-2017,1205,1221.7,1205,1214.97
29-03-2017,1218,1225.4,1212.8,1222.3
30-03-2017,1222.45,1232.5,1217.5,1220.5
31-03-2017,1219.2,1220.43,1207.5,1215.9
03-04-2017,1217.5,1217.5,1204.1,1205.85
05-04-2017,1209.95,1209.95,1197.5,1200.63
06-04-2017,1200,1205,1196.28,1200.03
07-04-2017,1197.45,1216.63,1196.07,1214.53
10-04-2017,1216,1224.5,1202.5,1211.13
11-04-2017,1208.65,1221.55,1203,1209.65
12-04-2017,1211.25,1214,1191.5,1196.63
13-04-2017,1200,1204.5,1160.53,1164.32
17-04-2017,1165.2,1166.45,1147.57,1157.43
18-04-2017,1165,1167.1,1151.03,1154.4
19-04-2017,1131.75,1174.35,1126.4,1149.57
20-04-2017,1152.65,1166,1145.47,1162.75
21-04-2017,1164.55,1167.82,1150.5,1155.4
24-04-2017,1150,1169.82,1141.25,1164.05
25-04-2017,1164,1172.22,1151.35,1155.75
26-04-2017,1170,1171.97,1151.53,1155.18
27-04-2017,1153.03,1163.9,1138.82,1151.32
28-04-2017,1147,1149.38,1134,1136.57
02-05-2017,1147,1151,1140,1144.95
03-05-2017,1147.5,1172.5,1134.25,1168.65
04-05-2017,1174.97,1175,1154.4,1165.05
05-05-2017,1154,1166.25,1151.25,1160.25
08-05-2017,1160.5,1173.7,1158.85,1171.22
09-05-2017,1171.97,1180.5,1166.28,1176.28
10-05-2017,1177.5,1178.07,1158,1166.22
11-05-2017,1173.65,1180,1161.38,1174.72
12-05-2017,1171.65,1184.95,1160.03,1180.32
15-05-2017,1187.55,1188.97,1170.8,1182.55
16-05-2017,1190,1217.5,1186.72,1214.57
17-05-2017,1216.75,1230.38,1211.5,1227.68
18-05-2017,1225,1286,1221.13,1268.1
19-05-2017,1268.1,1270.28,1243,1253.57
22-05-2017,1255,1276.88,1255,1265.68
23-05-2017,1266.6,1282.07,1257,1260.85
24-05-2017,1267.4,1285,1264.82,1279.57
25-05-2017,1288.5,1318.78,1284,1312.3
26-05-2017,1312.5,1313.43,1282.32,1289.13
29-05-2017,1289.5,1298.25,1282,1286.43
30-05-2017,1280,1287.97,1262.5,1275.55
31-05-2017,1266.5,1286.25,1264,1273.3
01-06-2017,1265,1282,1265,1276.8
02-06-2017,1278.13,1295.93,1276.25,1282.45
05-06-2017,1282.5,1309.95,1280.07,1301.97
06-06-2017,1315.5,1354.47,1315,1348
07-06-2017,1348.5,1350,1288.28,1307.63
08-06-2017,1299,1302.47,1257.75,1260.8
09-06-2017,1260,1273.7,1243,1253.5
12-06-2017,1248.5,1256.45,1235.2,1243.6
13-06-2017,1232.5,1240.55,1223.5,1225.78
14-06-2017,1227.5,1238,1227.5,1235.1
15-06-2017,1234.5,1234.85,1202.5,1205.6
16-06-2017,1207.47,1217.5,1193.25,1199.85
19-06-2017,1208.45,1223.18,1202.57,1215.85
20-06-2017,1215.5,1224.5,1190.15,1222.5
21-06-2017,1220,1221.07,1198.6,1203.15
22-06-2017,1204.5,1215.5,1192.5,1197.43
23-06-2017,1199.7,1206.97,1177,1180.85
27-06-2017,1175.3,1192.35,1165.8,1171.43
28-06-2017,1174.95,1179,1167.5,1175.03
29-06-2017,1179.5,1186.03,1161.55,1166.63
30-06-2017,1162.2,1188.5,1161.55,1181.18
03-07-2017,1178.7,1191.53,1171.55,1186.8
04-07-2017,1186.65,1190.22,1175.03,1183.43
05-07-2017,1180.4,1182.5,1172.5,1178
06-07-2017,1179.5,1180.95,1170.05,1173.78
07-07-2017,1175,1178.22,1162.75,1165.97
10-07-2017,1203,1222.45,1189.47,1217.47
11-07-2017,1213,1257.4,1213,1237.9
12-07-2017,1241.25,1241.65,1215.05,1219.72
13-07-2017,1222.5,1236,1213.3,1223.2
14-07-2017,1191.5,1212.5,1187.5,1198.72
17-07-2017,1198.85,1211.05,1191.1,1197.72
18-07-2017,1198.07,1221.5,1198.07,1204.18
19-07-2017,1207.75,1230,1207.55,1224.8
20-07-2017,1224.63,1228.45,1215.25,1222.35
21-07-2017,1217.45,1250,1217.28,1245.6
24-07-2017,1241,1270,1241,1265.35
25-07-2017,1262.88,1290,1259.2,1285.75
26-07-2017,1280,1287.5,1273.5,1278
27-07-2017,1271.1,1292.4,1233.25,1240.85
28-07-2017,1240.5,1246.53,1221,1242.15
31-07-2017,1235.5,1259.5,1231.5,1245.9
01-08-2017,1250,1260.38,1245.5,1250.82
02-08-2017,1250,1254,1231,1236.9
03-08-2017,1240,1251,1233.22,1244.72
04-08-2017,1245.4,1264.15,1244,1261.4
07-08-2017,1258.25,1260,1240.6,1251.72
08-08-2017,1256,1264.3,1248.15,1251.53
09-08-2017,1250,1261.43,1246.65,1256
10-08-2017,1254.5,1260.3,1243.18,1255.72
11-08-2017,1249.95,1267.5,1241.5,1248.03
14-08-2017,1251.5,1254.95,1231.5,1234.7
16-08-2017,1242,1271.9,1232.6,1246.18
17-08-2017,1250.35,1252.5,1231.05,1242.82
18-08-2017,1237,1274.95,1235.7,1256.9
21-08-2017,1252.75,1274.5,1247.15,1264.4
22-08-2017,1261.5,1269.75,1246,1248.78
23-08-2017,1252.5,1258.4,1236.57,1244.72
24-08-2017,1248.85,1258.97,1243.07,1248.3
28-08-2017,1252.3,1252.7,1230.5,1243.65
29-08-2017,1241,1248,1231.97,1235.43
30-08-2017,1240.5,1245,1230.05,1242.28
31-08-2017,1242.5,1252.2,1233.32,1248.18
01-09-2017,1240,1249.03,1218.28,1228.22
04-09-2017,1226.55,1230.5,1219,1228.1
05-09-2017,1230,1245,1218.53,1242.18
06-09-2017,1234.07,1237.43,1225,1226.6
07-09-2017,1229,1234.2,1225.53,1230.05
08-09-2017,1226.88,1237,1226.28,1235.3
11-09-2017,1235.6,1241.47,1225,1227.22
12-09-2017,1236.95,1248.5,1228.5,1244.22
13-09-2017,1250,1265.82,1237.6,1244.6
14-09-2017,1241,1248.8,1235.95,1243.47
15-09-2017,1249.5,1258.5,1242.5,1253.03
18-09-2017,1252.47,1259.47,1244.63,1249.53
19-09-2017,1252.5,1252.5,1245.75,1249.13
20-09-2017,1257,1257,1237.15,1246.78
21-09-2017,1245.53,1270.5,1240,1262.45
22-09-2017,1259.95,1263.45,1246,1251.8
25-09-2017,1248.28,1267,1246.38,1255.38
26-09-2017,1255,1263.2,1233,1237.32
27-09-2017,1245,1256.1,1236.88,1247.5
28-09-2017,1247.35,1257,1226,1238.22
29-09-2017,1239.5,1242,1210.75,1217.97
03-10-2017,1220,1227.15,1213.53,1224.22
04-10-2017,1224.8,1227,1212.5,1221.15
05-10-2017,1220.5,1221.72,1212.2,1214.8
06-10-2017,1215,1227.5,1214.03,1223.32
09-10-2017,1220.53,1233.97,1220.53,1227.05
10-10-2017,1227.5,1234.97,1225.63,1229.63
11-10-2017,1230,1257.22,1228.38,1250.18
12-10-2017,1256.5,1277.5,1253.5,1274.1
13-10-2017,1274.1,1304.47,1261.5,1279.3
16-10-2017,1277.53,1295,1277.53,1292.2
17-10-2017,1292.5,1307.47,1288.78,1297.28
18-10-2017,1297.5,1306.82,1290,1293.3
19-10-2017,1296,1297.9,1285.5,1291.95
23-10-2017,1292,1314.5,1273.72,1293.95
24-10-2017,1310,1310.45,1284.53,1289.2
25-10-2017,1289.25,1307,1277.5,1279.95
26-10-2017,1267.55,1284.57,1258.95,1269.43
27-10-2017,1269,1296.57,1265.15,1292.15
30-10-2017,1293,1310,1290.85,1308.1
31-10-2017,1300.65,1320,1300.65,1312
01-11-2017,1312,1313.43,1289.43,1301.43
02-11-2017,1304.25,1337,1303.38,1313.07
03-11-2017,1316.2,1318.35,1301.4,1310.05
06-11-2017,1310,1335.9,1305.88,1332.78
07-11-2017,1335,1384,1333.03,1355.03
08-11-2017,1361.5,1379.5,1359.13,1367.5
09-11-2017,1375,1375,1359.65,1368.2
10-11-2017,1361.1,1363,1346.68,1354.38
13-11-2017,1351.03,1388.7,1351.03,1379.47
14-11-2017,1378.28,1378.28,1353.75,1357.3
15-11-2017,1353,1377.5,1350.68,1352.65
16-11-2017,1355,1381.5,1343.47,1373.32
17-11-2017,1374.05,1374.05,1351.8,1353.65
20-11-2017,1357.5,1363.45,1347.65,1351.72
21-11-2017,1350.5,1350.5,1333,1336.47
22-11-2017,1336.5,1354.85,1336.2,1340.32
23-11-2017,1340.5,1346.5,1334.5,1340.63
24-11-2017,1341,1351.45,1336.55,1344.03
27-11-2017,1344,1347.95,1331.1,1342.93
28-11-2017,1343,1351.2,1335,1342.65
29-11-2017,1338.75,1346.5,1325,1329.07
30-11-2017,1326.82,1333.47,1311.5,1318.5
01-12-2017,1317.5,1334,1310.75,1314.97
04-12-2017,1311,1329.25,1301.47,1316.18
05-12-2017,1315.5,1325.85,1314.07,1317.78
06-12-2017,1318,1322.5,1306.43,1316.65
07-12-2017,1316.15,1322.97,1307.5,1308.63
08-12-2017,1309,1322.5,1298.5,1300.75
11-12-2017,1304.18,1336.32,1304.18,1330.55
12-12-2017,1330.5,1331,1303.7,1306.07
13-12-2017,1305.7,1325.72,1300.5,1314.2
14-12-2017,1316,1316,1265.55,1278.9
15-12-2017,1281.88,1292.22,1268.43,1272.8
18-12-2017,1268.5,1294.47,1247.18,1290.25
19-12-2017,1288,1298.9,1282.35,1287.65
20-12-2017,1291,1296.38,1275.32,1294.47
21-12-2017,1293.5,1304,1290.03,1297.85
22-12-2017,1302,1331.95,1295.1,1323.38
26-12-2017,1343,1344.88,1315.8,1324.72
27-12-2017,1324.72,1329.25,1305.25,1309.95
28-12-2017,1304.4,1326.75,1302.82,1313.47
29-12-2017,1311.55,1354.45,1309.28,1350.6
01-01-2018,1341.15,1347.4,1317.5,1322.8
02-01-2018,1330,1334.8,1310.1,1315.6
03-01-2018,1316,1334.5,1315.6,1319.32
04-01-2018,1325,1331,1320,1328.55
05-01-2018,1325,1349.75,1325,1344.6
08-01-2018,1350,1363.43,1340.93,1357.2
09-01-2018,1357.5,1360.5,1338.28,1354.5
10-01-2018,1355.5,1408,1347.32,1403.3
11-01-2018,1405,1410.95,1391.1,1395.25
12-01-2018,1402.5,1402.5,1370.28,1388.18
15-01-2018,1388.57,1404,1367.53,1373.05
16-01-2018,1378,1430.82,1375.28,1425.43
17-01-2018,1435,1462.5,1431.07,1444.47
18-01-2018,1448.5,1466.5,1434.03,1459.1
19-01-2018,1465.28,1491,1451.82,1479.65
22-01-2018,1480.5,1567.35,1461,1558.2
23-01-2018,1557.47,1571.18,1545.03,1551
24-01-2018,1545,1629.53,1541.32,1587.3
25-01-2018,1587.5,1589.9,1540.5,1560.53
29-01-2018,1565.7,1612.5,1561,1599.43
30-01-2018,1590,1601.9,1571.85,1576.43
31-01-2018,1568.5,1575,1549.3,1556.18
01-02-2018,1562,1595,1544.4,1569.3
02-02-2018,1560,1595,1551.72,1576.82
05-02-2018,1555,1594,1538.43,1551.6
06-02-2018,1505,1538.57,1492.5,1498.63
07-02-2018,1513.5,1515.5,1473.72,1477.53
08-02-2018,1489.88,1513.8,1479.5,1487.1
09-02-2018,1475,1497,1448.32,1485.85
12-02-2018,1489.15,1511.68,1477.78,1483.65
14-02-2018,1485,1487.22,1446.25,1455.9
15-02-2018,1465.97,1471.5,1452.55,1462.93
16-02-2018,1461.5,1499.8,1461.5,1466.53
19-02-2018,1472.5,1476.65,1447.6,1461.8
20-02-2018,1464,1492.53,1463.95,1472.38
21-02-2018,1487,1531.3,1480.03,1521.15
22-02-2018,1526,1539.5,1511.25,1525.1
23-02-2018,1525,1544.5,1496.05,1537.9
26-02-2018,1537.5,1544.97,1510.6,1515.85
27-02-2018,1520.5,1539.28,1516,1521.18
28-02-2018,1517.5,1531.97,1510.72,1517.53
01-03-2018,1524.5,1530.6,1510,1518.85
05-03-2018,1524.5,1556.82,1516.47,1552.93
06-03-2018,1561,1563.5,1515.07,1521.4
07-03-2018,1535,1544.5,1509.25,1513.72
08-03-2018,1527.45,1527.45,1493.75,1501.97
09-03-2018,1502.5,1531.6,1488.6,1517.05
12-03-2018,1521.5,1541.95,1517.75,1526.07
13-03-2018,1462.45,1469.85,1436,1443.4
14-03-2018,1446.47,1461.53,1437.53,1443.45
15-03-2018,1447.5,1451.28,1427.8,1434.85
16-03-2018,1434.4,1436,1402.5,1412.85
19-03-2018,1414.5,1424,1410,1415.5
20-03-2018,1410,1436.6,1409.5,1432.43
21-03-2018,1436.25,1442.15,1425,1428.38
22-03-2018,1429.97,1437.97,1411.28,1415.68
23-03-2018,1401,1417.05,1399.03,1409.07
26-03-2018,1409.5,1413.7,1390.78,1408.5
27-03-2018,1412.5,1431.5,1411.53,1423.85
28-03-2018,1417.95,1437.5,1412.5,1424.57
02-04-2018,1420,1457,1420,1454.82
03-04-2018,1446.05,1464.95,1446.05,1455.63
04-04-2018,1464.72,1467,1446,1455.45
05-04-2018,1463.28,1481.88,1460.18,1478.97
06-04-2018,1477,1480,1463.28,1475.15
09-04-2018,1469.85,1481.75,1457.5,1461.95
10-04-2018,1462.85,1478.63,1462.85,1468.8
11-04-2018,1475.3,1512.5,1472.8,1507.07
12-04-2018,1505,1575,1503.97,1569.63
13-04-2018,1575,1620.4,1566.05,1576.65
16-04-2018,1558,1599.97,1555.38,1593.82
17-04-2018,1593.82,1597.47,1573.6,1583.3
18-04-2018,1583,1596.72,1572.93,1579.55
19-04-2018,1589.95,1608.6,1582.88,1595.57
20-04-2018,1625,1711.18,1620,1701.22
23-04-2018,1712,1778.95,1694.78,1704.32
24-04-2018,1705,1721.57,1671.25,1692.82
25-04-2018,1692.5,1741.5,1682.53,1735.13
26-04-2018,1733.5,1780,1733.5,1769.63
27-04-2018,1762.5,1772,1710,1725.97
30-04-2018,1725.97,1774.5,1718.8,1766.05
02-05-2018,1765.25,1766.1,1735.65,1749.88
03-05-2018,1754.9,1763,1735.2,1740.93
04-05-2018,1746,1748.5,1735,1740.38
07-05-2018,1745,1745,1705.45,1710.47
08-05-2018,1717.35,1743.25,1698.35,1720.6
09-05-2018,1720.1,1747.38,1720.1,1744.65
10-05-2018,1751.47,1755.57,1720.1,1725.63
11-05-2018,1727.1,1742.5,1721.25,1728.47
14-05-2018,1728.5,1735.5,1705.4,1716.78
15-05-2018,1725,1747.9,1716.85,1741.2
16-05-2018,1739.97,1754.5,1737.63,1746.95
17-05-2018,1756.47,1766.57,1738,1745.9
18-05-2018,1740.4,1758.85,1729,1751.03
21-05-2018,1764.35,1796,1759.03,1778.38
22-05-2018,1779,1787.47,1746.85,1754.45
23-05-2018,1762.5,1772.5,1740.5,1747.55
24-05-2018,1755,1807.5,1751.18,1801.85
25-05-2018,1812.5,1837.4,1786.28,1792.9
28-05-2018,1808.25,1808.25,1743,1751.03
29-05-2018,1764.95,1772,1744,1761.75
30-05-2018,1754.53,1766.5,1741.25,1757.05
31-05-2018,1734,1759.05,1726.1,1741.05
01-06-2018,1754,1757.5,1716.3,1732.45
04-06-2018,1745,1749,1712.6,1744.25
05-06-2018,1744,1751.9,1711.15,1721.6
06-06-2018,1723,1734.9,1715.2,1725.75
07-06-2018,1725,1749,1723.8,1735.55
08-06-2018,1735,1757.3,1735,1747.1
11-06-2018,1747.1,1763,1743,1749.7
12-06-2018,1757,1785,1753,1781
13-06-2018,1816,1831.65,1798,1824.1
14-06-2018,1830,1832.3,1784,1787.55
15-06-2018,1800,1847.1,1788.6,1840.05
18-06-2018,1867.95,1867.95,1822.15,1829
19-06-2018,1822.15,1839,1821,1824.5
20-06-2018,1832,1836.3,1818.6,1822.45
21-06-2018,1832,1832,1817.6,1819.35
22-06-2018,1827,1827,1799.55,1809.8
25-06-2018,1811.9,1822.35,1806,1819.25
26-06-2018,1823,1861,1821,1852
27-06-2018,1860,1885.15,1851.25,1858
28-06-2018,1865,1871,1826.3,1842.7
